-1.171049021948368463e+00, -1.117606271856868894e+00, -1.067426020159079059e+00, -1.084253078411136162e+00, -1.176689468016705042e+00, -1.165082344074865883e+00, -1.139277844756165337e+00, -1.135377630092365031e+00, -1.112827416162567751e+00, -1.144250441671611718e+00, -1.147822299424314796e+00, -1.166526114593535279e+00, -1.134704098141254391e+00, -1.153148988327861169e+00, -1.124723538625841623e+00, -1.154733727984199820e+00, -1.148649364118477845e+00, -1.131507195260684107e+00, -1.115627272825025607e+00, -1.139859181103572539e+00, -1.117269187005150766e+00, -1.131327086219142242e+00, -1.130456134157773018e+00, -1.147611568651074165e+00, -1.139823075746828174e+00, -1.118785256197896150e+00, -1.145732331206271049e+00, -1.135032749983096778e+00, -1.142895617731833457e+00
-1.188949055568876201e+00, -1.090498870656084751e+00, -1.111553810393358876e+00, -1.162227680523125972e+00, -1.156934875667980478e+00, -1.092666630079921486e+00, -1.153148988327861169e+00, -1.136601066990006181e+00, -1.151460580128009781e+00, -1.150869637258061573e+00, -1.095843056444664843e+00, -1.127876390955482755e+00, -1.137457949467486351e+00, -1.141678588253252080e+00, -1.153870114878609243e+00, -1.148706148768987134e+00, -1.126598111003738634e+00, -1.147783249246648651e+00, -1.135845354696893850e+00, -1.100801013274645079e+00, -1.144802961027711508e+00, -1.156450330944321259e+00, -1.137370981828398353e+00, -1.130409048340772937e+00, -1.132554887905751428e+00, -1.141192488121404391e+00, -1.136188493945293310e+00, -1.128888195985194631e+00, -1.138592668290332899e+00
-1.188949055568876201e+00, -1.171049021948368463e+00, -1.123315598960348716e+00, -1.029458283665253493e+00, -1.117657742010873090e+00, -1.130999309620713600e+00, -1.115251639335614886e+00, -1.141076075395133227e+00, -1.146395295414437854e+00, -1.126350408051104424e+00, -1.128927015769003450e+00, -1.117842539518823841e+00, -1.123688692836326997e+00, -1.113973065505578397e+00, -1.116584793693730759e+00, -1.137277123131332335e+00, -1.124969432838936356e+00, -1.135513575039688305e+00, -1.146581328653992315e+00, -1.153664098163919682e+00, -1.126154814295837081e+00, -1.142847644992896150e+00, -1.141659769203268393e+00, -1.140260450796705349e+00, -1.124395547698356701e+00, -1.123916516728008741e+00, -1.125218566793098951e+00, -1.145399362588513270e+00, -1.119231651874644573e+00
-1.224749122809890789e+00, -1.206849089189383495e+00, -1.165082344074865883e+00, -1.151249529103028024e+00, -1.133832327635496462e+00, -1.144198971517607077e+00, -1.116983727332267584e+00, -1.138116643987077126e+00, -1.116862390471574873e+00, -1.145280661343729189e+00, -1.131303690694594799e+00, -1.139992218225971410e+00, -1.155683886127918836e+00, -1.120209530492774164e+00, -1.129496880924643509e+00, -1.139377773691283569e+00, -1.119159258618723118e+00, -1.132923743622897383e+00, -1.132476812718857140e+00, -1.135815534697417029e+00, -1.134911662547387401e+00, -1.143555050121308536e+00, -1.158266483912392175e+00, -1.127720840043992201e+00, -1.144989648120465997e+00, -1.153584819089448210e+00, -1.134762404054076246e+00, -1.130033421140161920e+00, -1.133858965228040638e+00
-1.153148988327861169e+00, -1.069057269355933926e+00, -1.109021198093581351e+00, -1.122081280261995495e+00, -1.153148988327861169e+00, -1.120418043613604642e+00, -1.148108221799151174e+00, -1.135377630092365031e+00, -1.142360321105431176e+00, -1.144198971517607077e+00, -1.137812793829324765e+00, -1.102968736630071334e+00, -1.118339359888492535e+00, -1.112032149272607739e+00, -1.120018823199045777e+00, -1.124294793875907139e+00, -1.124454250950639889e+00, -1.123916567809647216e+00, -1.121340952609162223e+00, -1.133130529654340801e+00, -1.140387759624643671e+00, -1.122915537651675510e+00, -1.136990195215309640e+00, -1.159566370295581184e+00, -1.120511627498281815e+00, -1.114798064665309063e+00, -1.122485631543555407e+00, -1.142179872525506124e+00, -1.131767503707378886e+00
-1.099963589006383913e+00, -1.060107252545680279e+00, -1.117348921086846136e+00, -1.108527579661603646e+00, -1.124508934535048965e+00, -1.119906200643255634e+00, -1.149506435396455473e+00, -1.110024723844469818e+00, -1.114687391542434458e+00, -1.138931901739463903e+00, -1.122523390379883690e+00, -1.123358490755352435e+00, -1.121103276762541068e+00, -1.134200313831737805e+00, -1.121864658452488062e+00, -1.133244810686161230e+00, -1.156913829362137491e+00, -1.129911810156143392e+00, -1.152233970849942057e+00, -1.134917528723569990e+00, -1.142510393470368868e+00, -1.126123298169945386e+00, -1.152980985110582779e+00, -1.124329688808026972e+00, -1.158289760196078877e+00, -1.134327656018903507e+00, -1.119352050394479381e+00, -1.140110280907523865e+00, -1.133699821695549836e+00
-1.046263488144861586e+00, -1.153148988327861169e+00, -1.120782986660571190e+00, -1.119924470267140038e+00, -1.098032260394481430e+00, -1.118274951446400767e+00, -1.158410341230875940e+00, -1.164264660916118688e+00, -1.134461939667432695e+00, -1.086416431012072970e+00, -1.149894436760495964e+00, -1.120686298727095576e+00, -1.168295170622136503e+00, -1.130208188178643436e+00, -1.150358735026513646e+00, -1.122089458519596850e+00, -1.155891162769169256e+00, -1.154715778902398959e+00, -1.133961140631577269e+00, -1.113247288971912496e+00, -1.136568225194011461e+00, -1.149127589917749770e+00, -1.143171537210264876e+00, -1.130274920784027692e+00, -1.138674398471559268e+00, -1.146425451496340786e+00, -1.148727624840460315e+00, -1.150743571540716381e+00, -1.127517799252780062e+00
-1.153148988327861169e+00, -1.140400053067941677e+00, -1.135248954707353430e+00, -1.148673979922734123e+00, -1.122989367155182716e+00, -1.104198503532191733e+00, -1.178793993720021138e+00, -1.124125771387042061e+00, -1.101852642635498647e+00, -1.154990461843916183e+00, -1.151615294642368781e+00, -1.151700210654489354e+00, -1.158656690980325088e+00, -1.140593182981918918e+00, -1.148624563555854738e+00, -1.127007162884678948e+00, -1.122386338387148186e+00, -1.149743547341147032e+00, -1.120514090749230363e+00, -1.111296332541767296e+00, -1.152321115371648386e+00, -1.132134776287273770e+00, -1.141329428468514706e+00, -1.147633014548576025e+00, -1.133358475581843550e+00, -1.141004277464578109e+00, -1.142193297858799195e+00, -1.132940122199560751e+00, -1.139454156875843172e+00
-1.135248954707353430e+00, -1.144198971517607077e+00, -1.117348921086846136e+00, -1.145330666286916710e+00, -1.138828961431455067e+00, -1.168065683011617395e+00, -1.160893960099513400e+00, -1.147724250310317551e+00, -1.131328358518356669e+00, -1.142563378617570180e+00, -1.143432124674860884e+00, -1.144284755107614959e+00, -1.129235987914948058e+00, -1.149579964187890546e+00, -1.097414074151742192e+00, -1.127039331730931959e+00, -1.156368370912661980e+00, -1.135821298969641013e+00, -1.143409300512899573e+00, -1.127921472636283173e+00, -1.122383482325295834e+00, -1.126661766412732302e+00, -1.136777435342375409e+00, -1.140914583773451785e+00, -1.148719005360645085e+00, -1.115531152696932704e+00, -1.126868868990952954e+00, -1.133114908560405087e+00, -1.136105949806813342e+00
-1.063648820225323810e+00, -1.099706238236361155e+00, -1.079187808726068898e+00, -1.067742090329960813e+00, -1.128088941259150602e+00, -1.132351399360609800e+00, -1.134163549436020269e+00, -1.123240379467131067e+00, -1.162249247350439330e+00, -1.118585021374981725e+00, -1.151568503593273451e+00, -1.122177968195471109e+00, -1.146472387690884442e+00, -1.151327711862158321e+00, -1.149603295039762774e+00, -1.140874884060015138e+00, -1.143225568358219757e+00, -1.133467493355182487e+00, -1.134015319741055627e+00, -1.142595656300653406e+00, -1.140979748631621771e+00, -1.110043652353210231e+00, -1.132914167713374276e+00, -1.131450013714931480e+00, -1.133472548475262798e+00, -1.128715960335836321e+00, -1.151579784584888522e+00, -1.122053862446393602e+00, -1.136967438392323171e+00
-1.135248954707353430e+00, -1.126556288667122541e+00, -1.120782986660571190e+00, -1.124528154057278240e+00, -1.105089333534675422e+00, -1.119151737463716323e+00, -1.166008255419658468e+00, -1.127586712487246512e+00, -1.151217284763365267e+00, -1.153200458481865365e+00, -1.149203724315102093e+00, -1.148716871717737842e+00, -1.140211800793718311e+00, -1.159615386269477355e+00, -1.134811059119404053e+00, -1.114395047453236920e+00, -1.127173846014393188e+00, -1.146338106354432895e+00, -1.155202626675382316e+00, -1.134894797939389299e+00, -1.144012850746513266e+00, -1.136232309094737492e+00, -1.137253400966579342e+00, -1.147182310454358589e+00, -1.141146904043595089e+00, -1.137641148159103111e+00, -1.154312739872437987e+00, -1.112174825205429762e+00, -1.137882171964734734e+00
